source_index,招聘岗位,occupation_name,items,errors,batches
1749,电气一次技术与管理,海洋工程技术人员,1,0,1
1752,助理土建工程师（三亚）,海洋工程技术人员,1,0,1
1750,海事人事主管,海洋服务人员,2,0,1
1753,航运调度员,道路和水上运输工程技术人员,1,0,1
1755,应往届大连海事、上海海事毕业生（物流、租船方向）,道路和水上运输工程技术人员,2,0,1
1760,2023校招职位,船舶制造人员,1,0,1
1759,能控工程师（LNG及甲醇供给系统）,道路和水上运输工程技术人员,3,0,1
1762,高级技术员,道路和水上运输工程技术人员,1,0,1
1761,综合工程师（土建方向）,道路和水上运输工程技术人员,1,0,1
1764,海务助理,海洋服务人员,1,0,1
1766,水手,渔业生产人员,0,0,1
1767,结构设计工程师（硕士）,海洋工程技术人员,1,0,1
1777,藻类助理,水产技术人员,2,0,1
1769,船舶解决方案经理,道路和水上运输工程技术人员,3,0,1
1779,散杂货管理,道路和水上运输工程技术人员,0,0,1
1781,2023年毕业大学生校园招聘---通防技术,测绘和地理信息工程技术人员,0,0,1
1783,现场操作,道路和水上运输工程技术人员,1,0,1
1785,气象、海洋、环境售前技术总师,海洋工程技术人员,1,0,1
1784,水声信号处理工程师,海洋工程技术人员,1,0,1
1787,国际商务经理,海洋工程技术人员,1,0,1
1786,海务主管,船舶指挥和引航人员,1,0,1
1789,营销经理-I7705K,测绘和地理信息工程技术人员,1,0,1
1788,营销代表,渔业生产人员,1,0,1
1793,船舶总体设计高级工程师,海洋工程技术人员,1,0,1
1794,高级售后专员,海洋工程技术人员,2,0,1
1795,水声算法工程师,海洋工程技术人员,3,0,1
1796,系统测试工程师,海洋工程技术人员,1,0,1
1799,机务管理岗（海船机务）,道路和水上运输工程技术人员,2,0,1
1802,水产技术员,水产技术人员,1,0,1
1798,机务肋理,海洋服务人员,1,0,1
1801,国际工程项目物流经理,道路和水上运输工程技术人员,2,0,1
1797,高级工艺工程师,海洋工程技术人员,2,0,1
1814,质检员（舟山）,船舶制造人员,1,0,1
1810,电气设备工程师,船舶制造人员,0,0,1
1815,电焊工,船舶制造人员,1,0,1
1819,销售工程师 (无损检测）,海洋工程技术人员,1,0,1
1821,海洋测绘工程师,测绘和地理信息工程技术人员,2,0,1
1818,船舶轮机详细设计（镇江）,道路和水上运输工程技术人员,1,0,1
1822,机管电检验员,道路和水上运输工程技术人员,1,0,1
1820,生态调查工程师,海洋工程技术人员,3,0,1
1824,电气放样工程师（中山厂）,海洋工程技术人员,1,0,1
1825,修船经营部经理,船舶制造人员,1,0,1
1827,管道工,船舶制造人员,1,0,1
1826,电气学徒工,船舶制造人员,1,0,1
1828,钳工,船舶制造人员,2,0,1
1829,钳工,船舶制造人员,2,0,1
1833,船舶分段检验专员,道路和水上运输工程技术人员,1,0,1
1835,集配主管,船舶制造人员,3,0,1
1834,船舶舾装设计师,海洋工程技术人员,3,0,1
1837,起重工,船舶制造人员,1,0,1
1839,水产技术服务推广,水产技术人员,1,0,1
1840,藻种创制技术工程师（通威农发）,水产技术人员,2,0,1
1844,助理土建工程师（三亚）,道路和水上运输工程技术人员,1,0,1
1845,助理土建工程师（雄安）,海洋工程技术人员,0,0,1
1846,现场操作,海洋服务人员,1,0,1
1847,声学研发工程师(J10022),海洋工程技术人员,1,0,1
1851,售后服务工程师,海洋服务人员,1,0,1
1848,船舶网络安全工程师,海洋工程技术人员,3,0,1
1850,船舶网络安全工程师,海洋工程技术人员,3,0,1
1853,项目助理工程师,海洋工程技术人员,1,0,1
1854,销售经理（海洋、渔船、养殖照明）,海洋工程技术人员,1,0,1
1857,拖轮驾驶员,船舶指挥和引航人员,1,0,1
1849,船舶自动化电气项目工程师,海洋工程技术人员,3,0,1
1858,机务主管,道路和水上运输工程技术人员,3,0,1
1862,船舶电气调试工程师,船舶制造人员,2,0,1
1863,轮机员,船舶指挥和引航人员,1,0,1
1869,海运船代操作,海洋服务人员,1,0,1
1874,船舶代理外勤业务员,海洋服务人员,1,0,1
1867,船舶船用变频电气工程师 (MJ013911),船舶制造人员,2,0,1
1877,质量工程师,海洋工程技术人员,1,0,1
1881,体系管理员,道路和水上运输工程技术人员,1,0,1
1880,中国铁建港航局集团投资事业部 运维管理部 部长/副部长,海洋工程技术人员,1,0,1
1879,机务修理工程师,道路和水上运输工程技术人员,1,0,1
1882,船舶管道设计工程师,海洋工程技术人员,1,0,1
1885,安全体系主管,船舶制造人员,2,0,1
1886,风电场运维人员,海洋工程技术人员,3,0,1
1892,项目经理-海工装备,海洋工程技术人员,3,0,1
1893,船舶建造,船舶制造人员,0,0,1
1894,产品经理,测绘和地理信息工程技术人员,2,0,1
1898,标准化工程师,船舶制造人员,1,0,1
1901,船舶售后,船舶制造人员,2,0,1
1900,采购员,船舶制造人员,1,0,1
1902,长白班杂工（入职需通过职业健康体检）,船舶制造人员,0,0,1
1904,设备主管,船舶制造人员,2,0,1
1906,（博士）科技项目申报经理,海洋工程技术人员,2,0,1
1907,工艺技术（技术管理方向）,船舶制造人员,1,0,1
1908,工艺工程师,船舶制造人员,1,0,1
1903,船机电送详生设计师,海洋工程技术人员,4,0,1
1911,2025届校园招聘——海洋类专业（博士）,海洋工程技术人员,1,0,1
1910,分公司负责人,道路和水上运输工程技术人员,1,0,1
1918,埋弧焊工,船舶制造人员,1,0,1
1916,船舶轮机员,船舶指挥和引航人员,1,0,1
1919,行业销售经理（新疆）,海洋工程技术人员,0,0,1
1920,钢管总成项目技术主管,海洋工程技术人员,1,0,1
1927,开发设计师（柔直控保）,海洋工程技术人员,3,0,1
1928,管路工程师,海洋工程技术人员,2,0,1
1929,船舶信息化与自动化工程师,海洋工程技术人员,2,0,1
1932,海上安全工程师,海洋工程技术人员,2,0,1
1931,功能涂层材料研发工程师,海洋工程技术人员,2,0,1
1933,机械工程师,道路和水上运输工程技术人员,2,0,1
1930,集装箱业务负责人,道路和水上运输工程技术人员,2,0,1
1934,世纪航运招聘货运代理专员,道路和水上运输工程技术人员,1,0,1
1935,漂浮式风机海上安装分析工程师,海洋工程技术人员,2,0,1
1936,海上风电项目总工,海洋工程技术人员,2,0,1
1937,项目工程部主任/副主任,道路和水上运输工程技术人员,1,0,1
1941,安全经理,船舶制造人员,1,0,1
1938,项目商务合同部合同管理/计量员,道路和水上运输工程技术人员,1,0,1
1940,项目经理,海洋工程技术人员,1,0,1
1939,液压设备管理员,海洋服务人员,1,0,1
1942,星图维天信 CTO(J10412),海洋工程技术人员,1,0,1
1945,助理结构设计师,海洋工程技术人员,1,0,1
1948,区域销售总监/经理-海南,海洋工程技术人员,1,0,1
1949,海洋遥感算法工程师,海洋工程技术人员,1,0,1
1950,港口电气主任（印尼） (MJ003390),道路和水上运输工程技术人员,1,0,1
1953,运行岗（分析员）,海洋服务人员,1,0,1
1954,大管轮（丁类、拖轮）,船舶指挥和引航人员,2,0,1
1958,商务主管/专员（可应届）,道路和水上运输工程技术人员,2,0,1
1952,船舶网络安全工程师,海洋工程技术人员,3,0,1
1960,海运出口操作（化工品）,道路和水上运输工程技术人员,2,0,1
1957,交付管理总监--海工/船舶,道路和水上运输工程技术人员,2,0,1
1962,船舶工程师,海洋工程技术人员,2,0,1
1964,海洋测绘工程师,测绘和地理信息工程技术人员,2,0,1
1972,采购工程师（船舶）,道路和水上运输工程技术人员,1,0,1
1969,机加工,船舶制造人员,1,0,1
1970,轮机工程师,道路和水上运输工程技术人员,2,0,1
1971,轮机工程师,道路和水上运输工程技术人员,2,0,1
1974,操作调度,道路和水上运输工程技术人员,1,0,1
1967,高级硬件工程师(J10780),海洋工程技术人员,2,0,1
1977,轮机主管,船舶制造人员,2,0,1
1979,船舶舾装设计员,海洋工程技术人员,1,0,1
1978,机装设计主管,道路和水上运输工程技术人员,3,0,1
1980,设计师岗,海洋工程技术人员,2,0,1
1984,藻种创制技术工程师（通威农发）,水产技术人员,2,0,1
1986,项目总工程师（海上风电）,海洋工程技术人员,2,0,1
1987,项目总工程师（海上风电）,海洋工程技术人员,4,0,1
1981,研发设计师（结构规范计算）,海洋工程技术人员,4,0,1
1989,国际物流总监,道路和水上运输工程技术人员,2,0,1
1994,安全专责（东北）,海洋工程技术人员,1,0,1
1998,系统分析高级工程师,海洋工程技术人员,2,0,1
1996,电气自动化工程师,海洋工程技术人员,3,0,1
2002,设计工程师,船舶制造人员,1,0,1
2003,智能船舶技术,道路和水上运输工程技术人员,2,0,1
2006,港口与航道工程管理人员,道路和水上运输工程技术人员,1,0,1
2005,港口航道/水利水电专业一、二级建造师，中高级工程师,道路和水上运输工程技术人员,1,0,1
2009,船舶代理业务调度主管,道路和水上运输工程技术人员,2,0,1
2013,机械系统工程师,海洋工程技术人员,3,0,1
2017,施工总监,海洋工程技术人员,3,0,1
2015,水文分析工程师,海洋工程技术人员,2,0,1
2011,项目助理,船舶制造人员,0,0,1
2023,船舶商务（外派）,道路和水上运输工程技术人员,2,0,1
2022,汽车物流项目经理,道路和水上运输工程技术人员,3,0,1
2027,项目经理,海洋工程技术人员,3,0,1
2026,电缆研发工程师,海洋工程技术人员,1,0,1
2034,设备经理（中山厂）,船舶制造人员,2,0,1
2036,生产副经理,道路和水上运输工程技术人员,3,0,1
2038,生产副经理,船舶制造人员,3,0,1
2035,采购员,船舶制造人员,1,0,1
2039,轮机放样工程师,船舶制造人员,1,0,1
2037,轮机放样工程师,船舶制造人员,1,0,1
2042,船舶分段管理主管,船舶制造人员,1,0,1
2040,码头调度员,海洋服务人员,1,0,1
2041,分段车间主管,船舶制造人员,1,0,1
2044,技术员（海上风电）,海洋工程技术人员,1,0,1
2046,项目经理（机电工程）,道路和水上运输工程技术人员,1,0,1
2047,门座机司机,船舶制造人员,2,0,1
2048,电气设计师,海洋工程技术人员,2,0,1
2051,管线工（华东公司）,船舶制造人员,3,0,1
2053,土建工程师（舟山）,海洋工程技术人员,1,0,1
2058,港航工程师--水环境所（2023年）,道路和水上运输工程技术人员,3,0,1
2063,电气详设工程师,海洋工程技术人员,1,0,1
2064,电气详设工程师,海洋工程技术人员,1,0,1
2059,海务主管,船舶指挥和引航人员,4,0,1
2065,防腐工,船舶制造人员,1,0,1
2062,焊接工程师,船舶制造人员,3,0,1
2066,漂浮式能源岛创新首席工程师(J10894),海洋工程技术人员,2,0,1
2070,专业管理岗（完整性专工）,海洋工程技术人员,1,0,1
2071,专业管理岗（水工专工）,道路和水上运输工程技术人员,1,0,1
2072,专业管理岗（数字化专工）,海洋工程技术人员,1,0,1
2069,运行岗（现场操作员）,海洋服务人员,1,0,1
2077,专业管理岗（工艺专工）,海洋工程技术人员,1,0,1
2074,运行岗（计量员）,道路和水上运输工程技术人员,1,0,1
2079,运行岗,海洋工程技术人员,1,0,1
2080,运行岗（主操）,道路和水上运输工程技术人员,1,0,1
2082,海运航线,海洋服务人员,1,0,1
2083,船务外勤,海洋服务人员,3,0,1
2086,文控专员,海洋服务人员,2,0,1
2087,IT见习,海洋工程技术人员,2,0,1
2088,管系设计工程师,海洋工程技术人员,2,0,1
2090,海船机工长,船舶制造人员,3,0,1
2089,机械工程师（产品设计方向）,船舶制造人员,1,0,1
2091,海船驾驶员,船舶指挥和引航人员,3,0,1
2092,船舶电气工程师,船舶制造人员,3,0,1
2093,机械/船体工程师,海洋工程技术人员,2,0,1
2094,业务经理,海洋工程技术人员,3,0,1
2096,业务经理,海洋工程技术人员,1,0,1
2095,结构工程师,海洋工程技术人员,1,0,1
2099,水声系统工程师,海洋工程技术人员,1,0,1
2098,系统工程师,海洋工程技术人员,1,0,1
2102,动物管理部负责人,水产技术人员,2,0,1
2097,高级工艺工程师,海洋工程技术人员,1,0,1
2103,初级策划员（操作）-C3982X,船舶指挥和引航人员,1,0,1
2100,海洋装备设计工程师,海洋工程技术人员,1,0,1
2104,船舶调度员,船舶指挥和引航人员,1,0,1
2101,高级工艺工程师,海洋工程技术人员,1,0,1
2105,机务管理岗（海船机务）,船舶指挥和引航人员,3,0,1
2106,工程管理部工程管理人员,海洋工程技术人员,3,0,1
2107,船舶推进器机械设计工程师,海洋工程技术人员,1,0,1
2110,海运安全主管,道路和水上运输工程技术人员,4,0,1
2109,焊接机器人工艺专家,海洋工程技术人员,1,0,1
2111,监理工程师,海洋工程技术人员,1,0,1
2116,船舶调度（外派）,水产技术人员,1,0,1
2120,结构设计工程师,船舶制造人员,1,0,1
2121,船务专员（南宁）,道路和水上运输工程技术人员,1,0,1
2125,水工工程师,海洋工程技术人员,1,0,1
2123,采购主管/经理（船舶物资方向）,道路和水上运输工程技术人员,2,0,1
2124,船务专员（天津）,道路和水上运输工程技术人员,2,0,1
2126,产品经理,海洋工程技术人员,2,0,1
2136,售后技术支持工程师,海洋工程技术人员,2,0,1
2137,售后技术支持工程师（上市公司）,海洋服务人员,2,0,1
2146,船舶总包项目经理岗,船舶制造人员,1,0,1
2147,船舶内装QC,船舶制造人员,1,0,1
2145,船舶内装研发工程师,海洋工程技术人员,2,0,1
2148,船厂施工工人,船舶制造人员,1,0,1
2150,木工安装工,船舶制造人员,1,0,1
2151,工人领班-船舶内装工程,船舶制造人员,1,0,1
2149,船舶总包采购,船舶制造人员,2,0,1
2152,敷料工,船舶制造人员,1,0,1
2154,焊工-船舶内装,船舶制造人员,1,0,1
2153,项目领班（项目合约制）,船舶制造人员,1,0,1
2155,瓷片工,船舶制造人员,1,0,1
2161,海工项目经理(J11698),海洋工程技术人员,3,0,1
2162,电气工程师（海工方向）(J11152),海洋工程技术人员,2,0,1
2172,质检员（丽水）,船舶制造人员,1,0,1
2175,管系检验工程师,道路和水上运输工程技术人员,1,0,1
2174,涂装工艺主任工程师,海洋工程技术人员,1,0,1
2176,焊接工程师,海洋工程技术人员,1,0,1
2177,设计主任工程师（油气船舶）,道路和水上运输工程技术人员,1,0,1
2179,焊接工艺主任工程师,船舶制造人员,1,0,1
2178,轮机工程师,船舶制造人员,1,0,1
2181,项目经理,海洋工程技术人员,1,0,1
2180,电气工程师,船舶制造人员,1,0,1
2182,管系工程师,海洋工程技术人员,1,0,1
2184,结构设计工程师,海洋工程技术人员,1,0,1
2185,采购经理/物控经理（海工）,船舶制造人员,1,0,1
2189,管路设计工程师,海洋工程技术人员,1,0,1
2186,商务主管/专员（可应届）,海洋工程技术人员,2,0,1
2190,市场信息主管/专员,海洋工程技术人员,2,0,1
2191,销售经理（海工、船舶）,海洋工程技术人员,1,0,1
2192,生产计划主管,海洋工程技术人员,1,0,1
2196,油气船舶业务中心总经理,船舶制造人员,1,0,1
2195,项目经理-海工装备,海洋工程技术人员,1,0,1
2194,生产管理主管,船舶制造人员,2,0,1
2193,工艺主管/工程师,船舶制造人员,2,0,1
2200,技术质量经理,海洋工程技术人员,1,0,1
2202,商务经理（海工船舶）,海洋工程技术人员,2,0,1
2201,焊接工艺工程师,船舶制造人员,2,0,1
2206,油气船舶销售总经理,道路和水上运输工程技术人员,2,0,1
2208,船舶建造项目经理,船舶制造人员,2,0,1
2205,涂装生产主管,船舶制造人员,2,0,1
2207,风电海工业务中心总经理,海洋工程技术人员,1,0,1
2203,远洋船长,船舶指挥和引航人员,3,0,1
2204,工程技术总监,船舶制造人员,2,0,1
2221,现场应用工程师 FAE,海洋工程技术人员,2,0,1
2219,结构设计工程师,海洋工程技术人员,2,0,1
2222,船舶水手,渔业生产人员,2,0,1
2220,电机控制软件工程师,海洋工程技术人员,2,0,1
2223,船舶轮机长,船舶指挥和引航人员,2,0,1
2225,船长,船舶指挥和引航人员,3,0,1
2226,船舶轮机,船舶指挥和引航人员,2,0,1
2224,船舶轮机（校招储备干部）,船舶指挥和引航人员,0,0,1
2227,土建质量工程师（码头外包）,道路和水上运输工程技术人员,2,0,1
2233,投标工程师,海洋工程技术人员,1,0,1
2235,船舶电工,船舶制造人员,1,0,1
2231,力学及振动噪声测试工程师（NVH）,海洋工程技术人员,1,0,1
2236,船舶结构详细设计（镇江）,海洋工程技术人员,3,0,1
2237,结构工程师,海洋工程技术人员,2,0,1
2238,设计工程师,海洋工程技术人员,2,0,1
2234,计划工程师,海洋工程技术人员,2,0,1
2239,电气工程师（配电）,海洋工程技术人员,3,0,1
2241,无损检测业务销售工程师,道路和水上运输工程技术人员,2,0,1
2240,电气工程师（工控）,道路和水上运输工程技术人员,3,0,1
2242,销售工程师（海洋环境检测业务）,海洋服务人员,2,0,1
2243,销售工程师 (无损检测）,道路和水上运输工程技术人员,2,0,1
2245,销售工程师（海洋环境检测） (MJ008815),海洋工程技术人员,2,0,1
2246,船舶调查员（舟山）,海洋服务人员,1,0,1
2248,采样实习生,海洋服务人员,0,0,1
2247,环境采样工程师（大连）,海洋服务人员,1,0,1
2251,研发工程师,海洋工程技术人员,1,0,1
2250,方案工程师,海洋工程技术人员,1,0,1
2253,机管电检验员,道路和水上运输工程技术人员,1,0,1
2252,研发高级主管,海洋工程技术人员,2,0,1
2254,生产主管（海工板块）,船舶制造人员,1,0,1
2258,PIE工程师,船舶制造人员,1,0,1
2261,港口航道项目经理 (MJ001945),道路和水上运输工程技术人员,1,0,1
2260,锚固工程师,海洋工程技术人员,3,0,1
2262,港口航道设计师 (MJ001944),道路和水上运输工程技术人员,1,0,1
2263,水声工程应用岗,海洋工程技术人员,1,0,1
2266,质检员（武汉市汉南区）,船舶制造人员,1,0,1
2268,技术中心管理岗,海洋工程技术人员,2,0,1
2267,船体工程师（中山厂）,海洋工程技术人员,2,0,1
2270,船体/轮机/电气优培生,海洋工程技术人员,0,0,1
2269,轮机工程师（中山厂）,道路和水上运输工程技术人员,2,0,1
2274,辅助工,船舶制造人员,0,0,1
2272,船体工程师-螺旋桨设计,海洋工程技术人员,2,0,1
2273,跟单员,道路和水上运输工程技术人员,1,0,1
2275,船体主管,船舶制造人员,2,0,1
2276,内装放样技术员,船舶制造人员,1,0,1
2278,电气学徒工,船舶制造人员,1,0,1
2281,销售工程师,海洋工程技术人员,1,0,1
2279,质量部经理（国际事业部）,船舶制造人员,2,0,1
2280,轮机质检员（国际事业部）,船舶制造人员,1,0,1
2283,船厂管培生/实习生,船舶制造人员,1,0,1
2284,电气放样工程师,海洋工程技术人员,1,0,1
2282,轮机放样工程师（中山厂）,海洋工程技术人员,1,0,1
2285,轮机详设工程师,海洋工程技术人员,2,0,1
2287,船体放样工程师（国际事业部）,船舶制造人员,2,0,1
2289,电气工程师（中山厂）,海洋工程技术人员,1,0,1
2288,船机电三大类生产管理主管与经理,船舶制造人员,3,0,1
2292,技术总工程师,道路和水上运输工程技术人员,2,0,1
2291,机加工,船舶制造人员,1,0,1
2293,电气质检员（国际）,船舶制造人员,1,0,1
2294,机加工,船舶制造人员,1,0,1
2295,综合管理部（生产统计）经理,船舶制造人员,1,0,1
2297,船体主管,船舶制造人员,1,0,1
2299,船舶质检实习生,船舶制造人员,1,0,1
2300,项目经理,船舶制造人员,3,0,1
2302,船舶设计实习生（轮机、电气）,船舶制造人员,1,0,1
2304,船舶质检实习生,船舶制造人员,1,0,1
2303,船体检验工程师,船舶制造人员,2,0,1
2305,项目经理,船舶制造人员,3,0,1
2306,生产管培生,船舶制造人员,1,0,1
2307,船舶设计实习生（轮机、电气）,船舶制造人员,1,0,1
2308,船体检验工程师,船舶制造人员,2,0,1
2310,海风项目助理（工程管理）（浙江区域）,海洋工程技术人员,1,0,1
2312,高级开发经理（海上风电）,海洋工程技术人员,2,0,1
2311,海风项目经理（工程管理）（浙江区域）,海洋工程技术人员,1,0,1
2314,海上升压站结构工程师,海洋工程技术人员,3,0,1
2317,现场操作员,道路和水上运输工程技术人员,1,0,1
2321,漂浮式风电一体化仿真技术研发工程师,海洋工程技术人员,3,0,1
2322,电装高级主管设计师,船舶制造人员,1,0,1
2325,船舶小组拼板主管,船舶制造人员,1,0,1
2323,涂装主管设计师,船舶制造人员,1,0,1
2328,精控员,海洋工程技术人员,1,0,1
2327,机修钳工,船舶制造人员,1,0,1
2329,低压维修电工,船舶制造人员,1,0,1
2331,船舶分段检验专员,道路和水上运输工程技术人员,1,0,1
2333,机装设计员,海洋工程技术人员,1,0,1
2334,船体设计员,海洋工程技术人员,1,0,1
2332,船舶搭载主管,道路和水上运输工程技术人员,1,0,1
2337,计划专员,船舶制造人员,1,0,1
2338,设备安全主管,船舶制造人员,1,0,1
2339,船舶舾装设计师,海洋工程技术人员,1,0,1
2335,采购管理(J12780),船舶制造人员,1,0,1
2336,高级机修主管,船舶制造人员,1,0,1
2340,机修钳工,船舶制造人员,1,0,1
2342,分段车间主管,船舶制造人员,2,0,1
2341,高级电修主管,船舶制造人员,1,0,1
2343,工法主管设计师,船舶制造人员,1,0,1
2344,设备主管,船舶制造人员,1,0,1
2345,船舶机装高级主管设计师,船舶制造人员,1,0,1
2346,船舶机装高级主管设计师,道路和水上运输工程技术人员,1,0,1
2347,船舶下料加工主管,船舶制造人员,1,0,1
2348,高级机修主管,船舶制造人员,1,0,1
2349,采购专员,道路和水上运输工程技术人员,2,0,1
2350,船舶质量管理员,船舶制造人员,3,0,1
2354,舾装主管设计师,海洋工程技术人员,3,0,1
2353,集配主管,船舶制造人员,3,0,1
2352,精益高级主管,海洋工程技术人员,3,0,1
2356,电装高级主管设计师,道路和水上运输工程技术人员,2,0,1
2355,船舶舾装设计员,海洋工程技术人员,2,0,1
2357,涂装检验主管,海洋工程技术人员,3,0,1
2358,船舶分段管理主管,船舶制造人员,3,0,1
2361,租船操作,道路和水上运输工程技术人员,3,0,1
2367,湖南电气公司 - 设计师岗,海洋工程技术人员,4,0,1
2365,货代业务员,道路和水上运输工程技术人员,1,0,1
2369,船舶装配工,船舶制造人员,1,0,1
2370,船舶电焊工,船舶制造人员,1,0,1
2368,设计师岗,海洋工程技术人员,1,0,1
2372,项目主管（轮机）,道路和水上运输工程技术人员,1,0,1
2371,质检师（江阴）,海洋工程技术人员,1,0,1
2379,船舶指导员,船舶指挥和引航人员,1,0,1
2377,防腐工,船舶制造人员,1,0,1
2383,租船经理,道路和水上运输工程技术人员,1,0,1
2389,水产技术服务推广,水产技术人员,1,0,1
2391,安全专员,海洋工程技术人员,2,0,1
2393,研发工程师,海洋工程技术人员,2,0,1
2392,产品工艺工程师,海洋工程技术人员,2,0,1
2396,项目经理,海洋工程技术人员,2,0,1
2397,海务经理,道路和水上运输工程技术人员,3,0,1
2398,船舶电气工程师,船舶制造人员,2,0,1
2400,网络安全工程师,道路和水上运输工程技术人员,2,0,1
2401,机电工程主管（监修）,船舶制造人员,2,0,1
2404,业务助理,船舶制造人员,1,0,1
2405,海事会计,海洋服务人员,2,0,1
2410,售后工程师,船舶制造人员,1,0,1
2414,解决方案经理-工业能源方向（J11149）,海洋工程技术人员,2,0,1
2413,解决方案经理-交通方向(J11150),道路和水上运输工程技术人员,1,0,1
2417,电气工程师,道路和水上运输工程技术人员,2,0,1
2416,船舶业务项目经理,道路和水上运输工程技术人员,2,0,1
2415,分析检测员,海洋服务人员,1,0,1
2418,电气工程师,道路和水上运输工程技术人员,2,0,1
2420,船舶外勤,海洋服务人员,2,0,1
2419,班轮进口操作,道路和水上运输工程技术人员,1,0,1
2424,船舶买卖经纪人,船舶指挥和引航人员,2,0,1
2423,租船经纪人,测绘和地理信息工程技术人员,3,0,1
2425,航运市场分析专员,道路和水上运输工程技术人员,2,0,1
2430,门座机司机,船舶制造人员,2,0,1
2426,船舶评估师,海洋服务人员,2,0,1
2432,调度专员,道路和水上运输工程技术人员,1,0,1
2433,水文专业技术人员,道路和水上运输工程技术人员,1,0,1
2435,外运华南-港航-梧州仓码操作部中控员(J16687),水产技术人员,1,0,1
2436,载荷分析工程师(J11425),海洋工程技术人员,2,0,1
2440,海上运输管理岗(J11420),道路和水上运输工程技术人员,2,0,1
2439,资源开发经理（海上风电）,海洋工程技术人员,1,0,1
2442,工程测算岗(J10851),道路和水上运输工程技术人员,4,0,1
2438,风资源工程师(J11455),海洋工程技术人员,3,0,1
2443,生产计划岗（风电）,海洋工程技术人员,3,0,1
2444,海洋基础建设工程师(J11457),海洋工程技术人员,3,0,1
2445,海洋环境工程师(J11456),海洋工程技术人员,2,0,1
2446,海洋工程装备研究中心研究员,海洋工程技术人员,2,0,1
2447,海洋工程技术研究中心研究员,海洋工程技术人员,2,0,1
2450,电建海工公司项目管理及施工技术人员,道路和水上运输工程技术人员,1,0,1
2448,深远海绿色能源主任,海洋工程技术人员,4,0,1
2449,工程项目管理及施工技术人员,道路和水上运输工程技术人员,2,0,1
2453,管线工（华东公司）,海洋服务人员,2,0,1
2456,水利工程师,海洋工程技术人员,2,0,1
2455,海洋生态工程师,海洋工程技术人员,1,0,1
2454,管线工(疏浚公司）,船舶制造人员,2,0,1
2459,产业策划师,海洋工程技术人员,1,0,1
2458,物流规划师,道路和水上运输工程技术人员,1,0,1
2460,水运工程设计师,道路和水上运输工程技术人员,2,0,1
2461,供配电设计工程师,海洋工程技术人员,1,0,1
2465,海运操作员,道路和水上运输工程技术人员,1,0,1
2463,电气工程师（油气储运）,海洋工程技术人员,2,0,1
2473,国际商务经理,海洋工程技术人员,2,0,1
2476,应往届大连海事、上海海事毕业生（物流、租船方向）,道路和水上运输工程技术人员,2,0,1
2474,水动力分析工程师,海洋工程技术人员,1,0,1
2478,租船经理,道路和水上运输工程技术人员,1,0,1
2479,码头经理,船舶指挥和引航人员,2,0,1
2480,码头管理科科长,道路和水上运输工程技术人员,2,0,1
2488,船舶管理岗 (MJ000250),船舶指挥和引航人员,2,0,1
2489,船务部主管,道路和水上运输工程技术人员,2,0,1
2490,码头建设工程师,道路和水上运输工程技术人员,2,0,1
2491,声呐资深专家,海洋工程技术人员,2,0,1
2492,声呐研发经理,海洋工程技术人员,2,0,1
2494,焊接工艺工程师,船舶制造人员,1,0,1
2493,高级售前解决方案工程师,海洋工程技术人员,1,0,1
2496,船舶网络安全工程师,海洋工程技术人员,2,0,1
2499,电气设计工程师（绘图）,海洋工程技术人员,1,0,1
2501,船舶阀门技术工程师,海洋工程技术人员,1,0,1
2503,服务工程师（船舶出差调试）PLC,海洋服务人员,2,0,1
2507,售后电气调试（船舶行业）,船舶制造人员,2,0,1
2506,CAD绘图工程师,船舶制造人员,1,0,1
2513,运行岗（值长）,海洋工程技术人员,1,0,1
2504,船舶自动化电气项目工程师,海洋工程技术人员,3,0,1
2515,船务外勤,海洋服务人员,3,0,1
2514,运行岗（现场操作员）,船舶制造人员,2,0,1
2505,电气自动化工程师,海洋工程技术人员,3,0,1
2516,海上风电运维工程助理总监,海洋工程技术人员,3,0,1
2517,光伏电站运维项目经理,海洋工程技术人员,3,0,1
2520,船舶电气生产设计工程师,船舶制造人员,1,0,1
2521,舾装生产设计工程师,海洋工程技术人员,1,0,1
2522,船体生产设计工程师,船舶制造人员,1,0,1
2523,管系生产设计工程师,船舶制造人员,1,0,1
2524,总体高级设计师,海洋工程技术人员,2,0,1
2526,高级商务经理,道路和水上运输工程技术人员,2,0,1
2528,水声工程师,海洋工程技术人员,2,0,1
2530,工艺工程师,海洋工程技术人员,2,0,1
2529,压电水听器工程师,海洋工程技术人员,2,0,1
2532,测量工程师,测绘和地理信息工程技术人员,1,0,1
2534,电气系统工程师-徐工港机 (MJ000685),海洋工程技术人员,2,0,1
2533,操作管理岗,道路和水上运输工程技术人员,1,0,1
2537,安全总监,道路和水上运输工程技术人员,2,0,1
2536,理货员（高栏港区）,海洋服务人员,1,0,1
2538,机械工程师-研发,海洋工程技术人员,2,0,1
2540,电气工程师-研发,海洋工程技术人员,2,0,1
2543,技术副总（外派）,道路和水上运输工程技术人员,3,0,1
2544,船舶采购员,海洋工程技术人员,1,0,1
2545,船驳监造,海洋工程技术人员,2,0,1
2546,船驳机务主管,船舶指挥和引航人员,2,0,1
2548,操作/箱管/船务专员（惠州）,道路和水上运输工程技术人员,1,0,1
2550,海运操作专员（潍坊）,道路和水上运输工程技术人员,1,0,1
